Timestamp,kW orig,hour,yyyymm,kW
2024-08-20 08:00:00,1.3203,8,2024-08,1.3203
2024-08-20 09:00:00,1.2189,9,2024-08,1.2189
2024-08-20 10:00:00,2.2817,10,2024-08,2.2817
2024-08-20 11:00:00,1.6192,11,2024-08,1.6192
2024-08-20 12:00:00,2.2949,12,2024-08,8.6655
2024-08-20 13:00:00,1.931,13,2024-08,6.4046
2024-08-20 14:00:00,1.7343,14,2024-08,0.5991
2024-08-20 15:00:00,1.7375,15,2024-08,0.3791
2024-08-20 16:00:00,0.9954,16,2024-08,0.9954
2024-08-20 17:00:00,1.0482,17,2024-08,1.0482
2024-08-20 18:00:00,0.617,18,2024-08,0.617
2024-08-20 19:00:00,1.2147,19,2024-08,1.2147
2024-08-20 20:00:00,1.2582,20,2024-08,1.2582
2024-08-20 21:00:00,0.5523,21,2024-08,0.5523
2024-08-20 22:00:00,0.6517,22,2024-08,0.6517
2024-08-20 23:00:00,0.4989,23,2024-08,0.4989
2024-08-21 00:00:00,1.1785,0,2024-08,1.1785
2024-08-21 01:00:00,1.2799,1,2024-08,1.2799
2024-08-21 02:00:00,1.3047,2,2024-08,1.3047
2024-08-21 03:00:00,1.1279,3,2024-08,1.1279
2024-08-21 04:00:00,1.7714,4,2024-08,1.7714
2024-08-21 05:00:00,2.0545,5,2024-08,2.0545
2024-08-21 06:00:00,2.6506,6,2024-08,2.6506
2024-08-21 07:00:00,2.3133,7,2024-08,2.3133
2024-08-21 08:00:00,1.175,8,2024-08,1.175
2024-08-21 09:00:00,1.2049,9,2024-08,1.2049
2024-08-21 10:00:00,2.1961,10,2024-08,2.1961
2024-08-21 11:00:00,1.2381,11,2024-08,1.2381
2024-08-21 12:00:00,1.7931,12,2024-08,0.7082
2024-08-21 13:00:00,1.6984,13,2024-08,0.4611
2024-08-21 14:00:00,1.6706,14,2024-08,0.4492
2024-08-21 15:00:00,1.6793,15,2024-08,0.4306
2024-08-21 16:00:00,1.2286,16,2024-08,1.2286
2024-08-21 17:00:00,1.3268,17,2024-08,1.3268
2024-08-21 18:00:00,0.6745,18,2024-08,0.6745
2024-08-21 19:00:00,1.1652,19,2024-08,1.1652
2024-08-21 20:00:00,1.5451,20,2024-08,1.5451
2024-08-21 21:00:00,0.902,21,2024-08,0.902
2024-08-21 22:00:00,0.8785,22,2024-08,0.8785
2024-08-21 23:00:00,0.4662,23,2024-08,0.4662
2024-08-22 00:00:00,1.1743,0,2024-08,1.1743
2024-08-22 01:00:00,1.3226,1,2024-08,1.3226
2024-08-22 02:00:00,1.278,2,2024-08,1.278
2024-08-22 03:00:00,1.0548,3,2024-08,1.0548
2024-08-22 04:00:00,1.7819,4,2024-08,1.7819
2024-08-22 05:00:00,1.9992,5,2024-08,1.9992
2024-08-22 06:00:00,2.7572,6,2024-08,2.7572
2024-08-22 07:00:00,2.3756,7,2024-08,2.3756
2024-08-22 08:00:00,1.5228,8,2024-08,1.5228
2024-08-22 09:00:00,1.3236,9,2024-08,1.3236
2024-08-22 10:00:00,2.2156,10,2024-08,2.2156
2024-08-22 11:00:00,1.0825,11,2024-08,1.0825
2024-08-22 12:00:00,2.1634,12,2024-08,8.5699
2024-08-22 13:00:00,2.5565,13,2024-08,4.0282
2024-08-22 14:00:00,1.736,14,2024-08,0.4378
2024-08-22 15:00:00,1.7405,15,2024-08,0.3814
2024-08-22 16:00:00,1.0911,16,2024-08,1.0911
2024-08-22 17:00:00,1.1579,17,2024-08,1.1579
2024-08-22 18:00:00,0.9649,18,2024-08,0.9649
2024-08-22 19:00:00,1.0305,19,2024-08,1.0305
2024-08-22 20:00:00,1.3175,20,2024-08,1.3175
2024-08-22 21:00:00,0.9636,21,2024-08,0.9636
2024-08-22 22:00:00,0.6989,22,2024-08,0.6989
2024-08-22 23:00:00,0.7148,23,2024-08,0.7148
2024-08-23 00:00:00,1.1784,0,2024-08,1.1784
2024-08-23 01:00:00,1.1285,1,2024-08,1.1285
2024-08-23 02:00:00,1.0293,2,2024-08,1.0293
2024-08-23 03:00:00,0.8551,3,2024-08,0.8551
2024-08-23 04:00:00,1.6533,4,2024-08,1.6533
2024-08-23 05:00:00,1.9757,5,2024-08,1.9757
2024-08-23 06:00:00,2.6005,6,2024-08,2.6005
2024-08-23 07:00:00,1.4864,7,2024-08,1.4864
2024-08-23 08:00:00,1.176,8,2024-08,1.176
2024-08-23 09:00:00,1.0884,9,2024-08,1.0884
2024-08-23 10:00:00,1.9806,10,2024-08,1.9806
2024-08-23 11:00:00,1.0966,11,2024-08,1.0966
2024-08-23 12:00:00,2.2222,12,2024-08,8.7295
2024-08-23 13:00:00,2.4594,13,2024-08,8.5542
2024-08-23 14:00:00,1.7684,14,2024-08,5.6636
2024-08-23 15:00:00,1.7894,15,2024-08,0.2785
2024-08-23 16:00:00,0.8201,16,2024-08,0.8201
2024-08-23 17:00:00,0.9108,17,2024-08,0.9108
2024-08-23 18:00:00,0.5082,18,2024-08,0.5082
2024-08-23 19:00:00,0.6663,19,2024-08,0.6663
2024-08-23 20:00:00,0.4528,20,2024-08,0.4528
2024-08-23 21:00:00,0.5467,21,2024-08,0.5467
2024-08-23 22:00:00,0.5158,22,2024-08,0.5158
2024-08-23 23:00:00,0.4842,23,2024-08,0.4842
2024-08-24 00:00:00,1.1498,0,2024-08,1.1498
2024-08-24 01:00:00,1.127,1,2024-08,1.127
2024-08-24 02:00:00,1.2051,2,2024-08,1.2051
2024-08-24 03:00:00,1.0515,3,2024-08,1.0515
2024-08-24 04:00:00,0.4081,4,2024-08,0.4081
2024-08-24 05:00:00,0.8157,5,2024-08,0.8157
2024-08-24 06:00:00,1.0773,6,2024-08,1.0773
2024-08-24 07:00:00,1.0184,7,2024-08,1.0184
2024-08-24 08:00:00,1.1462,8,2024-08,1.1462
2024-08-24 09:00:00,1.3817,9,2024-08,1.3817
2024-08-24 10:00:00,2.3202,10,2024-08,2.3202
2024-08-24 11:00:00,1.3253,11,2024-08,1.3253
2024-08-24 12:00:00,0.4161,12,2024-08,1.2364
2024-08-24 13:00:00,0.2747,13,2024-08,1.0609
2024-08-24 14:00:00,0.366,14,2024-08,0.4678
2024-08-24 15:00:00,0.4342,15,2024-08,0.4594
2024-08-24 16:00:00,1.1748,16,2024-08,1.1748
2024-08-24 17:00:00,1.12,17,2024-08,1.12
2024-08-24 18:00:00,0.8341,18,2024-08,0.8341
2024-08-24 19:00:00,0.8436,19,2024-08,0.8436
2024-08-24 20:00:00,0.7887,20,2024-08,0.7887
2024-08-24 21:00:00,0.4139,21,2024-08,0.4139
2024-08-24 22:00:00,0.3366,22,2024-08,0.3366
2024-08-24 23:00:00,0.3503,23,2024-08,0.3503
2024-08-25 00:00:00,1.1636,0,2024-08,1.1636
2024-08-25 01:00:00,1.1114,1,2024-08,1.1114
2024-08-25 02:00:00,1.1899,2,2024-08,1.1899
2024-08-25 03:00:00,1.0819,3,2024-08,1.0819
2024-08-25 04:00:00,0.4494,4,2024-08,0.4494
2024-08-25 05:00:00,0.8335,5,2024-08,0.8335
2024-08-25 06:00:00,1.0669,6,2024-08,1.0669
2024-08-25 07:00:00,1.0122,7,2024-08,1.0122
2024-08-25 08:00:00,1.1124,8,2024-08,1.1124
2024-08-25 09:00:00,1.4293,9,2024-08,1.4293
2024-08-25 10:00:00,2.4063,10,2024-08,2.4063
2024-08-25 11:00:00,1.3524,11,2024-08,1.3524
2024-08-25 12:00:00,0.4453,12,2024-08,9.1184
2024-08-25 13:00:00,0.4375,13,2024-08,8.8492
2024-08-25 14:00:00,0.2871,14,2024-08,6.4832
2024-08-25 15:00:00,0.3046,15,2024-08,0.6889
2024-08-25 16:00:00,1.1541,16,2024-08,1.1541
2024-08-25 17:00:00,1.0939,17,2024-08,1.0939
2024-08-25 18:00:00,0.7545,18,2024-08,0.7545
2024-08-25 19:00:00,1.0448,19,2024-08,1.0448
2024-08-25 20:00:00,0.7678,20,2024-08,0.7678
2024-08-25 21:00:00,0.6229,21,2024-08,0.6229
2024-08-25 22:00:00,0.6619,22,2024-08,0.6619
2024-08-25 23:00:00,0.6607,23,2024-08,0.6607
2024-08-26 00:00:00,1.1266,0,2024-08,1.1266
2024-08-26 01:00:00,1.0773,1,2024-08,1.0773
2024-08-26 02:00:00,1.1072,2,2024-08,1.1072
2024-08-26 03:00:00,1.0896,3,2024-08,1.0896
2024-08-26 04:00:00,0.3286,4,2024-08,0.3286
2024-08-26 05:00:00,0.7977,5,2024-08,0.7977
2024-08-26 06:00:00,1.2014,6,2024-08,1.2014
2024-08-26 07:00:00,1.234,7,2024-08,1.234
2024-08-26 08:00:00,1.1697,8,2024-08,1.1697
2024-08-26 09:00:00,1.1357,9,2024-08,1.1357
2024-08-26 10:00:00,2.1256,10,2024-08,2.1256
2024-08-26 11:00:00,1.1101,11,2024-08,1.1101
2024-08-26 12:00:00,0.4782,12,2024-08,9.1625
2024-08-26 13:00:00,0.91,13,2024-08,8.8288
2024-08-26 14:00:00,0.7236,14,2024-08,8.5524
2024-08-26 15:00:00,0.3975,15,2024-08,2.9789
2024-08-26 16:00:00,1.0954,16,2024-08,1.0954
2024-08-26 17:00:00,1.6474,17,2024-08,1.6474
2024-08-26 18:00:00,1.2024,18,2024-08,1.2024
2024-08-26 19:00:00,1.0958,19,2024-08,1.0958
2024-08-26 20:00:00,1.2209,20,2024-08,1.2209
2024-08-26 21:00:00,1.1853,21,2024-08,1.1853
2024-08-26 22:00:00,1.119,22,2024-08,1.119
2024-08-26 23:00:00,0.648,23,2024-08,0.648
2024-08-27 00:00:00,1.3246,0,2024-08,1.3246
2024-08-27 01:00:00,1.2469,1,2024-08,1.2469
2024-08-27 02:00:00,1.2628,2,2024-08,1.2628
2024-08-27 03:00:00,1.0218,3,2024-08,1.0218
2024-08-27 04:00:00,1.7106,4,2024-08,1.7106
2024-08-27 05:00:00,2.0419,5,2024-08,2.0419
2024-08-27 06:00:00,2.4574,6,2024-08,2.4574
2024-08-27 07:00:00,2.3321,7,2024-08,2.3321
2024-08-27 08:00:00,1.2688,8,2024-08,1.2688
2024-08-27 09:00:00,1.2097,9,2024-08,1.2097
2024-08-27 10:00:00,2.0272,10,2024-08,2.0272
2024-08-27 11:00:00,1.1188,11,2024-08,1.1188
2024-08-27 12:00:00,1.9938,12,2024-08,8.7717
2024-08-27 13:00:00,2.1594,13,2024-08,9.0763
2024-08-27 14:00:00,1.7868,14,2024-08,7.7708
2024-08-27 15:00:00,1.7153,15,2024-08,0.5401
2024-08-27 16:00:00,1.0003,16,2024-08,1.0003
2024-08-27 17:00:00,0.997,17,2024-08,0.997
2024-08-27 18:00:00,0.9047,18,2024-08,0.9047
2024-08-27 19:00:00,0.8991,19,2024-08,0.8991
2024-08-27 20:00:00,0.7643,20,2024-08,0.7643
2024-08-27 21:00:00,1.0711,21,2024-08,1.0711
2024-08-27 22:00:00,1.085,22,2024-08,1.085
2024-08-27 23:00:00,1.2282,23,2024-08,1.2282
2024-08-28 00:00:00,1.276,0,2024-08,1.276
2024-08-28 01:00:00,1.2567,1,2024-08,1.2567
2024-08-28 02:00:00,1.262,2,2024-08,1.262
2024-08-28 03:00:00,1.1012,3,2024-08,1.1012
2024-08-28 04:00:00,1.648,4,2024-08,1.648
2024-08-28 05:00:00,2.1173,5,2024-08,2.1173
2024-08-28 06:00:00,2.4556,6,2024-08,2.4556
2024-08-28 07:00:00,2.2022,7,2024-08,2.2022
2024-08-28 08:00:00,1.0908,8,2024-08,1.0908
2024-08-28 09:00:00,1.2536,9,2024-08,1.2536
2024-08-28 10:00:00,2.3117,10,2024-08,2.3117
2024-08-28 11:00:00,1.3478,11,2024-08,1.3478
2024-08-28 12:00:00,2.3107,12,2024-08,1.0057
2024-08-28 13:00:00,2.3809,13,2024-08,0.6039
2024-08-28 14:00:00,1.8489,14,2024-08,0.4187
2024-08-28 15:00:00,1.6596,15,2024-08,0.3177
2024-08-28 16:00:00,1.1365,16,2024-08,1.1365
2024-08-28 17:00:00,1.1445,17,2024-08,1.1445
2024-08-28 18:00:00,0.9279,18,2024-08,0.9279
2024-08-28 19:00:00,1.2524,19,2024-08,1.2524
2024-08-28 20:00:00,1.2282,20,2024-08,1.2282
2024-08-28 21:00:00,0.7529,21,2024-08,0.7529
2024-08-28 22:00:00,0.5241,22,2024-08,0.5241
2024-08-28 23:00:00,0.4696,23,2024-08,0.4696
2024-08-29 00:00:00,1.1505,0,2024-08,1.1505
2024-08-29 01:00:00,1.3209,1,2024-08,1.3209
2024-08-29 02:00:00,1.1838,2,2024-08,1.1838
2024-08-29 03:00:00,0.9778,3,2024-08,0.9778
2024-08-29 04:00:00,1.7129,4,2024-08,1.7129
2024-08-29 05:00:00,2.043699,5,2024-08,2.043699
2024-08-29 06:00:00,2.4684,6,2024-08,2.4684
2024-08-29 07:00:00,2.163,7,2024-08,2.163
2024-08-29 08:00:00,1.2124,8,2024-08,1.2124
2024-08-29 09:00:00,1.2945,9,2024-08,1.2945
2024-08-29 10:00:00,2.0712,10,2024-08,2.0712
2024-08-29 11:00:00,1.0945,11,2024-08,1.0945
2024-08-29 12:00:00,1.7917,12,2024-08,8.290699
2024-08-29 13:00:00,2.1611,13,2024-08,8.1171
2024-08-29 14:00:00,1.6977,14,2024-08,0.5208
2024-08-29 15:00:00,1.7866,15,2024-08,0.4023
2024-08-29 16:00:00,1.0173,16,2024-08,1.0173
2024-08-29 17:00:00,1.1723,17,2024-08,1.1723
2024-08-29 18:00:00,0.6755,18,2024-08,0.6755
2024-08-29 19:00:00,0.6843,19,2024-08,0.6843
2024-08-29 20:00:00,0.9139,20,2024-08,0.9139
2024-08-29 21:00:00,1.1483,21,2024-08,1.1483
2024-08-29 22:00:00,0.9477,22,2024-08,0.9477
2024-08-29 23:00:00,0.9483,23,2024-08,0.9483
2024-08-30 00:00:00,1.3007,0,2024-08,1.3007
2024-08-30 01:00:00,1.1779,1,2024-08,1.1779
2024-08-30 02:00:00,1.095,2,2024-08,1.095
2024-08-30 03:00:00,1.0587,3,2024-08,1.0587
2024-08-30 04:00:00,1.6929,4,2024-08,1.6929
2024-08-30 05:00:00,2.0527,5,2024-08,2.0527
2024-08-30 06:00:00,2.5409,6,2024-08,2.5409
2024-08-30 07:00:00,2.334,7,2024-08,2.334
2024-08-30 08:00:00,1.1677,8,2024-08,1.1677
2024-08-30 09:00:00,1.4006,9,2024-08,1.4006
2024-08-30 10:00:00,2.1379,10,2024-08,2.1379
2024-08-30 11:00:00,1.2273,11,2024-08,1.2273
2024-08-30 12:00:00,2.156,12,2024-08,0.3784
2024-08-30 13:00:00,1.8741,13,2024-08,0.2927
2024-08-30 14:00:00,1.6981,14,2024-08,0.2736
2024-08-30 15:00:00,1.6464,15,2024-08,0.3464
2024-08-30 16:00:00,1.1482,16,2024-08,1.1482
2024-08-30 17:00:00,0.9744,17,2024-08,0.9744
2024-08-30 18:00:00,0.6041,18,2024-08,0.6041
2024-08-30 19:00:00,0.4626,19,2024-08,0.4626
2024-08-30 20:00:00,0.5581,20,2024-08,0.5581
2024-08-30 21:00:00,0.6004,21,2024-08,0.6004
2024-08-30 22:00:00,0.614,22,2024-08,0.614
2024-08-30 23:00:00,0.717,23,2024-08,0.717
2024-08-31 00:00:00,2.5722,0,2024-08,2.5722
2024-08-31 01:00:00,2.9365,1,2024-08,2.9365
2024-08-31 02:00:00,2.5372,2,2024-08,2.5372
2024-08-31 03:00:00,2.6538,3,2024-08,2.6538
2024-08-31 04:00:00,1.8977,4,2024-08,1.8977
2024-08-31 05:00:00,2.0208,5,2024-08,2.0208
2024-08-31 06:00:00,2.3544,6,2024-08,2.3544
2024-08-31 07:00:00,2.4304,7,2024-08,2.4304
2024-08-31 08:00:00,2.478,8,2024-08,2.478
2024-08-31 09:00:00,2.8198,9,2024-08,2.8198
2024-08-31 10:00:00,3.5766,10,2024-08,3.5766
2024-08-31 11:00:00,2.5729,11,2024-08,2.5729
2024-08-31 12:00:00,2.1739,12,2024-08,0.2982
2024-08-31 13:00:00,2.0708,13,2024-08,0.4037
2024-08-31 14:00:00,2.1506,14,2024-08,0.3663
2024-08-31 15:00:00,2.4337,15,2024-08,0.3151
2024-08-31 16:00:00,2.789,16,2024-08,2.789
2024-08-31 17:00:00,2.7921,17,2024-08,2.7921
2024-08-31 18:00:00,2.4981,18,2024-08,2.4981
2024-08-31 19:00:00,2.5735,19,2024-08,2.5735
2024-08-31 20:00:00,2.4238,20,2024-08,2.4238
2024-08-31 21:00:00,1.7761,21,2024-08,1.7761
2024-08-31 22:00:00,1.7624,22,2024-08,1.7624
2024-08-31 23:00:00,1.7446,23,2024-08,1.7446
2024-09-01 00:00:00,1.3434,0,2024-09,1.3434
2024-09-01 01:00:00,1.8132,1,2024-09,1.8132
2024-09-01 02:00:00,1.4169,2,2024-09,1.4169
2024-09-01 03:00:00,1.4297,3,2024-09,1.4297
2024-09-01 04:00:00,1.0414,4,2024-09,1.0414
2024-09-01 05:00:00,0.798,5,2024-09,0.798
2024-09-01 06:00:00,1.1169,6,2024-09,1.1169
2024-09-01 07:00:00,1.0234,7,2024-09,1.0234
2024-09-01 08:00:00,1.1347,8,2024-09,1.1347
2024-09-01 09:00:00,1.3717,9,2024-09,1.3717
2024-09-01 10:00:00,2.5506,10,2024-09,2.5506
2024-09-01 11:00:00,1.7946,11,2024-09,1.7946
2024-09-01 12:00:00,1.6986,12,2024-09,1.8815
2024-09-01 13:00:00,1.7816,13,2024-09,0.376
2024-09-01 14:00:00,1.6142,14,2024-09,0.3883
2024-09-01 15:00:00,1.6888,15,2024-09,1.0804
2024-09-01 16:00:00,1.5218,16,2024-09,1.5218
2024-09-01 17:00:00,1.8802,17,2024-09,1.8802
2024-09-01 18:00:00,1.4024,18,2024-09,1.4024
2024-09-01 19:00:00,1.4346,19,2024-09,1.4346
2024-09-01 20:00:00,1.2001,20,2024-09,1.2001
2024-09-01 21:00:00,0.6835,21,2024-09,0.6835
2024-09-01 22:00:00,0.5311,22,2024-09,0.5311
2024-09-01 23:00:00,0.7846,23,2024-09,0.7846
2024-09-02 00:00:00,1.699,0,2024-09,1.699
2024-09-02 01:00:00,1.2947,1,2024-09,1.2947
2024-09-02 02:00:00,1.3385,2,2024-09,1.3385
2024-09-02 03:00:00,1.0933,3,2024-09,1.0933
2024-09-02 04:00:00,1.8113,4,2024-09,1.8113
2024-09-02 05:00:00,0.7462,5,2024-09,0.7462
2024-09-02 06:00:00,1.041299,6,2024-09,1.041299
2024-09-02 07:00:00,1.0416,7,2024-09,1.0416
2024-09-02 08:00:00,1.091,8,2024-09,1.091
2024-09-02 09:00:00,1.3602,9,2024-09,1.3602
2024-09-02 10:00:00,2.2187,10,2024-09,2.2187
2024-09-02 11:00:00,1.6968,11,2024-09,1.6968
2024-09-02 12:00:00,2.1808,12,2024-09,0.4075
2024-09-02 13:00:00,2.268,13,2024-09,0.2816
2024-09-02 14:00:00,2.2639,14,2024-09,0.2823
2024-09-02 15:00:00,2.0393,15,2024-09,1.0439
2024-09-02 16:00:00,1.3401,16,2024-09,1.3401
2024-09-02 17:00:00,1.5792,17,2024-09,1.5792
2024-09-02 18:00:00,1.0853,18,2024-09,1.0853
2024-09-02 19:00:00,0.9709,19,2024-09,0.9709
2024-09-02 20:00:00,1.1494,20,2024-09,1.1494
2024-09-02 21:00:00,0.6381,21,2024-09,0.6381
2024-09-02 22:00:00,0.7351,22,2024-09,0.7351
2024-09-02 23:00:00,0.583,23,2024-09,0.583
2024-09-03 00:00:00,1.6655,0,2024-09,1.6655
2024-09-03 01:00:00,1.6712,1,2024-09,1.6712
2024-09-03 02:00:00,1.1742,2,2024-09,1.1742
2024-09-03 03:00:00,1.0566,3,2024-09,1.0566
2024-09-03 04:00:00,1.7601,4,2024-09,1.7601
2024-09-03 05:00:00,2.0114,5,2024-09,2.0114
2024-09-03 06:00:00,2.5146,6,2024-09,2.5146
2024-09-03 07:00:00,2.2775,7,2024-09,2.2775
2024-09-03 08:00:00,1.25,8,2024-09,1.25
2024-09-03 09:00:00,1.3603,9,2024-09,1.3603
2024-09-03 10:00:00,2.41,10,2024-09,2.41
2024-09-03 11:00:00,1.5525,11,2024-09,1.5525
2024-09-03 12:00:00,1.9881,12,2024-09,0.8642
2024-09-03 13:00:00,1.9191,13,2024-09,0.3643
2024-09-03 14:00:00,1.8396,14,2024-09,0.3291
2024-09-03 15:00:00,1.8184,15,2024-09,1.0144
2024-09-03 16:00:00,1.0904,16,2024-09,1.0904
2024-09-03 17:00:00,0.8907,17,2024-09,0.8907
2024-09-03 18:00:00,2.3587,18,2024-09,2.3587
2024-09-03 19:00:00,0.9165,19,2024-09,0.9165
2024-09-03 20:00:00,0.7324,20,2024-09,0.7324
2024-09-03 21:00:00,0.6004,21,2024-09,0.6004
2024-09-03 22:00:00,0.8291,22,2024-09,0.8291
2024-09-03 23:00:00,0.8812,23,2024-09,0.8812
2024-09-04 00:00:00,2.5265,0,2024-09,2.5265
2024-09-04 01:00:00,1.8915,1,2024-09,1.8915
2024-09-04 02:00:00,1.6172,2,2024-09,1.6172
2024-09-04 03:00:00,1.7797,3,2024-09,1.7797
2024-09-04 04:00:00,1.7167,4,2024-09,1.7167
2024-09-04 05:00:00,2.0264,5,2024-09,2.0264
2024-09-04 06:00:00,2.2685,6,2024-09,2.2685
2024-09-04 07:00:00,2.4961,7,2024-09,2.4961
2024-09-04 08:00:00,1.2614,8,2024-09,1.2614
2024-09-04 09:00:00,1.3137,9,2024-09,1.3137
2024-09-04 10:00:00,2.8785,10,2024-09,2.8785
2024-09-04 11:00:00,2.4964,11,2024-09,2.4964
2024-09-04 12:00:00,2.2455,12,2024-09,0.3025
2024-09-04 13:00:00,2.0406,13,2024-09,0.3713
2024-09-04 14:00:00,1.8682,14,2024-09,0.4145
2024-09-04 15:00:00,1.7227,15,2024-09,0.9976
2024-09-04 16:00:00,1.6574,16,2024-09,1.6574
2024-09-04 17:00:00,1.6685,17,2024-09,1.6685
2024-09-04 18:00:00,1.3257,18,2024-09,1.3257
2024-09-04 19:00:00,1.1088,19,2024-09,1.1088
2024-09-04 20:00:00,1.356,20,2024-09,1.356
2024-09-04 21:00:00,0.9355,21,2024-09,0.9355
2024-09-04 22:00:00,0.7001,22,2024-09,0.7001
2024-09-04 23:00:00,0.6162,23,2024-09,0.6162
2024-09-05 00:00:00,1.1881,0,2024-09,1.1881
2024-09-05 01:00:00,1.2926,1,2024-09,1.2926
2024-09-05 02:00:00,1.2326,2,2024-09,1.2326
2024-09-05 03:00:00,1.039199,3,2024-09,1.039199
2024-09-05 04:00:00,1.7999,4,2024-09,1.7999
2024-09-05 05:00:00,2.0349,5,2024-09,2.0349
2024-09-05 06:00:00,2.2821,6,2024-09,2.2821
2024-09-05 07:00:00,2.5256,7,2024-09,2.5256
2024-09-05 08:00:00,1.3173,8,2024-09,1.3173
2024-09-05 09:00:00,1.3394,9,2024-09,1.3394
2024-09-05 10:00:00,2.1986,10,2024-09,2.1986
2024-09-05 11:00:00,1.0022,11,2024-09,1.0022
2024-09-05 12:00:00,1.8603,12,2024-09,0.5507
2024-09-05 13:00:00,1.7238,13,2024-09,0.3158
2024-09-05 14:00:00,1.7838,14,2024-09,0.3916
2024-09-05 15:00:00,1.729,15,2024-09,1.0353
2024-09-05 16:00:00,1.0594,16,2024-09,1.0594
2024-09-05 17:00:00,0.9373,17,2024-09,0.9373
2024-09-05 18:00:00,0.9447,18,2024-09,0.9447
2024-09-05 19:00:00,1.1161,19,2024-09,1.1161
2024-09-05 20:00:00,0.7551,20,2024-09,0.7551
2024-09-05 21:00:00,0.5368,21,2024-09,0.5368
2024-09-05 22:00:00,0.783,22,2024-09,0.783
2024-09-05 23:00:00,1.0671,23,2024-09,1.0671
2024-09-06 00:00:00,1.1213,0,2024-09,1.1213
2024-09-06 01:00:00,1.4118,1,2024-09,1.4118
2024-09-06 02:00:00,1.327,2,2024-09,1.327
2024-09-06 03:00:00,1.0829,3,2024-09,1.0829
2024-09-06 04:00:00,1.6827,4,2024-09,1.6827
2024-09-06 05:00:00,2.1101,5,2024-09,2.1101
2024-09-06 06:00:00,2.297,6,2024-09,2.297
2024-09-06 07:00:00,2.307,7,2024-09,2.307
2024-09-06 08:00:00,2.1725,8,2024-09,2.1725
2024-09-06 09:00:00,1.3865,9,2024-09,1.3865
2024-09-06 10:00:00,2.2829,10,2024-09,2.2829
2024-09-06 11:00:00,1.2504,11,2024-09,1.2504
2024-09-06 12:00:00,2.031699,12,2024-09,0.9184
2024-09-06 13:00:00,2.3923,13,2024-09,0.3143
2024-09-06 14:00:00,2.3461,14,2024-09,0.2955
2024-09-06 15:00:00,1.8613,15,2024-09,1.0828
2024-09-06 16:00:00,1.1226,16,2024-09,1.1226
2024-09-06 17:00:00,1.2773,17,2024-09,1.2773
2024-09-06 18:00:00,2.3956,18,2024-09,2.3956
2024-09-06 19:00:00,1.7093,19,2024-09,1.7093
2024-09-06 20:00:00,1.2912,20,2024-09,1.2912
2024-09-06 21:00:00,0.7917,21,2024-09,0.7917
2024-09-06 22:00:00,0.6035,22,2024-09,0.6035
2024-09-06 23:00:00,0.4704,23,2024-09,0.4704
2024-09-07 00:00:00,1.1904,0,2024-09,1.1904
2024-09-07 01:00:00,1.4676,1,2024-09,1.4676
2024-09-07 02:00:00,1.3158,2,2024-09,1.3158
2024-09-07 03:00:00,1.1467,3,2024-09,1.1467
2024-09-07 04:00:00,1.815,4,2024-09,1.815
2024-09-07 05:00:00,2.1817,5,2024-09,2.1817
2024-09-07 06:00:00,2.3912,6,2024-09,2.3912
2024-09-07 07:00:00,2.3895,7,2024-09,2.3895
2024-09-07 08:00:00,2.3998,8,2024-09,2.3998
2024-09-07 09:00:00,2.6234,9,2024-09,2.6234
2024-09-07 10:00:00,3.6295,10,2024-09,3.6295
2024-09-07 11:00:00,2.0238,11,2024-09,2.0238
2024-09-07 12:00:00,2.2115,12,2024-09,0.4434
2024-09-07 13:00:00,2.5061,13,2024-09,0.3428
2024-09-07 14:00:00,2.1594,14,2024-09,0.3357
2024-09-07 15:00:00,1.8555,15,2024-09,0.9713
2024-09-07 16:00:00,1.0979,16,2024-09,1.0979
2024-09-07 17:00:00,1.1424,17,2024-09,1.1424
2024-09-07 18:00:00,0.7326,18,2024-09,0.7326
2024-09-07 19:00:00,2.3056,19,2024-09,2.3056
2024-09-07 20:00:00,1.281,20,2024-09,1.281
2024-09-07 21:00:00,1.2397,21,2024-09,1.2397
2024-09-07 22:00:00,1.1635,22,2024-09,1.1635
2024-09-07 23:00:00,1.0499,23,2024-09,1.0499
2024-09-08 00:00:00,1.1899,0,2024-09,1.1899
2024-09-08 01:00:00,1.159,1,2024-09,1.159
2024-09-08 02:00:00,1.3375,2,2024-09,1.3375
2024-09-08 03:00:00,1.4713,3,2024-09,1.4713
2024-09-08 04:00:00,0.3549,4,2024-09,0.3549
2024-09-08 05:00:00,0.7887,5,2024-09,0.7887
2024-09-08 06:00:00,1.0365,6,2024-09,1.0365
2024-09-08 07:00:00,1.1669,7,2024-09,1.1669
2024-09-08 08:00:00,1.1736,8,2024-09,1.1736
2024-09-08 09:00:00,1.1802,9,2024-09,1.1802
2024-09-08 10:00:00,2.1586,10,2024-09,2.1586
2024-09-08 11:00:00,1.2224,11,2024-09,1.2224
2024-09-08 12:00:00,1.4634,12,2024-09,0.7805
2024-09-08 13:00:00,0.7776,13,2024-09,0.2743
2024-09-08 14:00:00,0.4092,14,2024-09,0.2783
2024-09-08 15:00:00,0.3331,15,2024-09,1.0462
2024-09-08 16:00:00,1.5277,16,2024-09,1.5277
2024-09-08 17:00:00,1.5694,17,2024-09,1.5694
2024-09-08 18:00:00,1.2478,18,2024-09,1.2478
2024-09-08 19:00:00,1.5991,19,2024-09,1.5991
